"name","distinct_id","time","sampling_factor","dataset","properties.$lib_version","properties.mp_lib","properties.Version"
"Added 1 Minute","andressarrazola",1510302991000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510303930000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304046000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304046000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304152000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304701000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304702000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304898000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304986000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304986000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510304992000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510305509000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510305514000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510305624000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510305700000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510305787000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510305787000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510306068000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510306068000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510306205000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510306250000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510310055000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510310055000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313464000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313464000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313465000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313465000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313706000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313707000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313707000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313708000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510313713000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314154000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314159000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314280000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314281000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314281000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314402000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314402000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314403000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314639000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314639000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314644000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314645000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314645000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510314956000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510315062000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510317050000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510317051000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510317051000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510325032000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510325032000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510325198000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510325203000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510325203000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510325400000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510325405000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510326232000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510326238000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510326238000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510326364000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510326364000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510328329000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510328334000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1510328495000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510302833000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510302910000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510302986000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510303026000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510303122000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510304338000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510304369000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510304420000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510305112000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510306154000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510306164000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510306321000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510319886000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510324479000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510324489000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510325631000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510326490000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510327672000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510328530000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510303644000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510304263000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510304893000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510305635000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510306407000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510310456000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510313540000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510314296000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510314981000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510315663000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510317187000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510320547000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510324655000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510325269000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510326283000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510326986000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1510328173000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510302772000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510302813000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510302910000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510303032000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510303338000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510303358000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510304410000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510304455000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510304636000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510305278000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510309953000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510310014000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510310039000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510320056000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510325816000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510326490000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1510328072000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1510302854000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1510302874000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1510304207000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1510304767000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1510306331000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1510315228000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1510317050000,1,"$mixpanel","4.3.2","python",
"Switched Task","andressarrazola",1510303369000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510304031000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510305508000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510305781000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510306062000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510309382000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510313443000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510313701000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510314153000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510314275000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510314638000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510315142000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510316124000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510317407000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510325399000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510325626000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510326232000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1510328494000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1510392566000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526102000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526102000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526102000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526103000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526349000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526349000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526350000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526350000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526601000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526601000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526602000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511526602000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511527695000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511527695000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511527695000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511527696000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511527696000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511530840000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511530841000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511530841000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andressarrazola",1511530841000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511509501000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511509787000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511510574000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511511540000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511516184000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511518710000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511522411000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511524293000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511524794000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511526792000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511529390000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511529581000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511529586000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511529587000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511529587000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511529587000,1,"$mixpanel","4.3.2","python",
"Completed Task","andressarrazola",1511531087000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511509998000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511510995000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511513839000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511514440000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511516680000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511517281000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511518494000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511519327000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511519923000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511522025000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511524429000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511525030000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511526338000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511526958000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511527554000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511530153000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511530754000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","andressarrazola",1511531373000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511509314000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511509315000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511509315000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511509355000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511509376000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511518654000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511518655000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511518786000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511518856000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511529390000,1,"$mixpanel","4.3.2","python",
"New Task","andressarrazola",1511531093000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1511510523000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","andressarrazola",1511513554000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1511514541000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1511518173000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1511522240000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1511525391000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1511526344000,1,"$mixpanel","4.3.2","python",
"Time Finished","andressarrazola",1511526585000,1,"$mixpanel","4.3.2","python",
